application_id,company_name,original_filename,outcome_label,paid_flag,not_paid_flag,defaulted_flag,industry,requested_loan,company_age_months,directors_score,director_defaults_12m,director_defaults_36m,director_ccj_count,director_ccj_value,business_ccj,Total Revenue,Monthly Average Revenue,Total Expenses,Net Income,Total Debt,Debt-to-Income Ratio,Operating Margin,Debt Service Coverage Ratio,Gross Burn Rate,Cash Flow Volatility,Revenue Growth Rate,Average Month-End Balance,Average Negative Balance Days per Month,Number of Bounced Payments,mca_rule_score,mca_rule_decision,subprime_score,subprime_tier,final_decision
101551,Bramble And Willow Ltd,Bramble and Willow Ltd.json,unlabelled,False,False,False,Other,8000.0,30,79,0.0,0.0,0.0,0.0,False,155142.16,11934.01,168665.82,-13523.66,17700.0,0.114,-0.087,46.67,12974.29,0.636,-0.2,1000.0,6,0,60,REFER,61.5,Tier 2,DECLINE
101560,Coreerp Solutions,CoreERP Solutions.json,unlabelled,False,False,False,Other,10000.0,30,80,0.0,1.0,0.0,0.0,False,226389.05,32341.29,259980.36,-33591.31,26940.0,0.119,-0.148,50.0,37140.05,1.08,0.26,1000.0,10,0,30,DECLINE,63.4,Tier 4,DECLINE
101559,Blisshealth Concepts Limited,Blisshealth Concepts Limited.json,unlabelled,False,False,False,Other,8000.0,25,85,0.0,0.0,0.0,0.0,False,13440.02,1033.85,87644.7,-74204.68,41550.0,3.092,-1.0,1.13,6741.9,1.138,-0.02,1000.0,10,0,30,DECLINE,30.5,Tier 4,DECLINE
101781,Wye Valley Catering,Wye Valley Catering.json,unlabelled,False,False,False,Other,2000.0,53,87,0.0,1.0,1.0,20901.0,False,557486.33,42883.56,571908.2,-14421.87,72551.0,0.13,-0.026,10.21,43992.94,0.304,0.05,1000.0,3,0,100,APPROVE,77.1,Tier 2,APPROVE
101557,Hussains Leicester Ltd,Hussains Leicester Ltd.json,unlabelled,False,False,False,Other,10000.0,35,77,0.0,0.0,1.0,3425.0,False,53175.47,4834.13,58154.4,-4978.93,421.8,0.008,-0.094,50.0,5286.76,1.524,0.27,1000.0,10,0,30,DECLINE,57.3,Tier 4,DECLINE
101555,Els Management Ltd Categorized,Els Management Ltd_categorized.json,unlabelled,False,False,False,Other,5000.0,89,88,0.0,0.0,0.0,0.0,False,207714.41,15978.03,170827.61,36886.8,0.0,0.0,0.178,5.35,13140.59,0.387,-0.15,1418.72,3,0,60,REFER,75.6,Tier 2,DECLINE
101555,Els Management Ltd,Els Management Ltd.json,unlabelled,False,False,False,Other,5000.0,89,88,0.0,0.0,0.0,0.0,False,207714.41,15978.03,170827.61,36886.8,0.0,0.0,0.178,5.35,13140.59,0.387,-0.15,1418.72,3,0,60,REFER,75.6,Tier 2,DECLINE
101550,E Gener8.Com,E-gener8.com.json,unlabelled,False,False,False,Other,10000.0,67,0,0.0,0.0,0.0,0.0,False,1299065.49,99928.11,1561613.32,-262547.83,230650.4,0.178,-0.202,12.5,120124.1,0.54,-0.17,1000.0,5,0,60,REFER,46.3,Tier 4,DECLINE
101548,We Design It Ltd Categorized,We Design it Ltd_categorized.json,unlabelled,False,False,False,Other,9000.0,136,83,0.0,0.0,0.0,0.0,False,108469.34,8343.8,84418.72,24050.62,17578.97,0.162,0.222,2.81,6493.75,0.974,0.15,1000.0,9,0,30,DECLINE,71.5,Tier 4,DECLINE
101548,We Design It Ltd,We Design it Ltd.json,unlabelled,False,False,False,Other,9000.0,136,83,0.0,0.0,0.0,0.0,False,108469.34,8343.8,84418.72,24050.62,17578.97,0.162,0.222,2.81,6493.75,0.974,0.15,1000.0,9,0,30,DECLINE,71.5,Tier 4,DECLINE
101546,Elm Pub Group Ltd Ta As The Bull Inn,Elm Pub Group Ltd TA As The Bull Inn.json,unlabelled,False,False,False,Other,8000.0,26,92,0.0,0.0,0.0,0.0,False,61464.61,8780.66,116789.85,-55325.24,71302.0,1.16,-0.9,12.66,16684.26,1.185,-0.04,1000.0,10,0,30,DECLINE,42.4,Tier 4,DECLINE
101545,Milton Fire Safety,Milton Fire Safety.json,unlabelled,False,False,False,Other,7000.0,28,67,8.0,8.0,0.0,0.0,False,83778.12,6981.51,82950.13,827.99,5.0,0.0,0.01,50.0,6912.51,1.365,0.5,1000.0,10,0,30,DECLINE,61.0,Tier 4,DECLINE
101540,Mikaiel Limited Categorized,Mikaiel Limited_categorized.json,unlabelled,False,False,False,Other,5000.0,46,79,0.0,0.0,0.0,0.0,False,22254.91,1711.92,18833.84,3421.07,2698.28,0.121,0.154,3.64,1448.76,0.749,0.16,1000.0,7,0,30,DECLINE,78.0,Tier 3,DECLINE
101543,Oxford Driveways And Roofing Limited,Oxford Driveways and Roofing Limited.json,unlabelled,False,False,False,Other,5000.0,28,81,0.0,0.0,1.0,4429.0,False,1496.0,748.0,1445.54,50.46,0.0,0.0,0.034,50.0,722.77,0.562,-0.5,1000.0,5,0,60,REFER,68.4,Tier 2,DECLINE
101542,Gas Records,Gas Records.json,unlabelled,False,False,False,Other,10000.0,27,87,1.0,1.0,0.0,0.0,False,18169.14,1651.74,19222.45,-1053.31,6950.0,0.383,-0.058,2.46,1747.5,1.064,0.5,1000.0,10,0,30,DECLINE,65.0,Tier 4,DECLINE
101526,The Fuel Agency (Uk) Ltd Categorized,The Fuel Agency (UK) Ltd_categorized.json,unlabelled,False,False,False,Other,10000.0,74,72,2.0,5.0,0.0,0.0,False,1342408.16,103262.17,1326075.39,16332.77,9355.0,0.007,0.012,50.0,102005.8,0.371,0.04,1000.0,3,0,60,REFER,75.0,Tier 2,DECLINE
101540,Mikaiel Limited,Mikaiel Limited.json,unlabelled,False,False,False,Other,5000.0,46,79,0.0,0.0,0.0,0.0,False,22254.91,1711.92,18833.84,3421.07,2698.28,0.121,0.154,3.64,1448.76,0.749,0.16,1000.0,7,0,30,DECLINE,78.0,Tier 3,DECLINE
101539,The Body Fix Coach Limited (2),The Body Fix Coach Limited (2).json,unlabelled,False,False,False,Other,5000.0,37,80,0.0,1.0,0.0,0.0,False,34708.49,2669.88,36966.76,-2258.27,6970.0,0.201,-0.065,7.83,2843.6,0.392,-0.24,1000.0,3,0,60,REFER,69.7,Tier 2,DECLINE
101539,The Body Fix Coach Limited,The Body Fix Coach Limited.json,unlabelled,False,False,False,Other,5000.0,37,80,0.0,1.0,0.0,0.0,False,34708.49,2669.88,36966.76,-2258.27,6970.0,0.201,-0.065,7.83,2843.6,0.392,-0.24,1000.0,3,0,60,REFER,69.7,Tier 2,DECLINE
100016,Matches Talent Ltd,Matches Talent Ltd.json,unlabelled,False,False,False,Other,2000.0,32,65,0.0,0.0,0.0,0.0,False,137968.69,10612.98,149634.77,-11666.08,13241.49,0.096,-0.085,50.0,11510.37,1.063,-0.05,1000.0,10,0,30,DECLINE,53.7,Tier 4,DECLINE
101537,Peekzoon Ltd,Peekzoon Ltd.json,unlabelled,False,False,False,Other,5000.0,25,92,0.0,0.0,0.0,0.0,False,23709.84,4741.97,23699.41,10.43,0.0,0.0,0.0,10.0,4739.88,1.283,0.5,1000.0,10,0,30,DECLINE,63.7,Tier 4,DECLINE
101536,Simpli Print Group Ltd,Simpli Print Group Ltd.json,unlabelled,False,False,False,Other,6000.0,26,73,0.0,1.0,1.0,11831.0,False,20380.54,2911.51,59891.18,-39510.64,46167.0,2.265,-1.0,4.31,8555.88,0.674,0.23,1000.0,6,0,60,REFER,54.1,Tier 3,DECLINE
101493,Apprintable Limited,Apprintable Limited Transaction Report_cleaned.json,unlabelled,False,False,False,Other,10000.0,132,96,0.0,0.0,0.0,0.0,False,1190351.79,91565.52,920049.8,270301.99,141434.2,0.119,0.227,2.87,70773.06,0.322,-0.07,10396.23,3,0,100,APPROVE,84.9,Tier 2,APPROVE
101528,Noble Executive Limited P,Noble Executive Limited P1.json,unlabelled,False,False,False,Other,10000.0,115,63,0.0,2.0,1.0,302.0,False,18090.6,9045.3,19894.33,-1803.73,0.0,0.0,-0.1,10.0,9947.17,1.414,0.5,1000.0,10,0,30,DECLINE,58.4,Tier 4,DECLINE
101528,Noble Executive Limited,Noble Executive Limited.json,unlabelled,False,False,False,Other,10000.0,115,63,0.0,2.0,1.0,302.0,False,7934.29,721.3,7953.82,-19.53,0.0,0.0,-0.002,10.0,723.07,0.922,-0.49,1000.0,9,0,30,DECLINE,55.1,Tier 4,DECLINE
101526,The Fuel Agency (Uk) Ltd,The Fuel Agency (UK) Ltd.json,unlabelled,False,False,False,Other,10000.0,74,72,2.0,5.0,0.0,0.0,False,1342408.16,103262.17,1326075.39,16332.77,9355.0,0.007,0.012,50.0,102005.8,0.371,0.04,1000.0,3,0,60,REFER,75.0,Tier 2,DECLINE
101525,Voltanic Ltd,Voltanic Ltd.json,unlabelled,False,False,False,Other,10000.0,39,91,0.0,0.0,0.0,0.0,False,191175.76,14705.83,186009.33,5166.43,0.0,0.0,0.027,15.64,14308.41,1.153,0.5,1000.0,10,0,30,DECLINE,67.6,Tier 4,DECLINE
101524,Lime Service Group Ltd,Lime Service Group Ltd.json,unlabelled,False,False,False,Other,10000.0,85,67,3.0,3.0,2.0,511.0,False,102533.7,7887.21,107900.57,-5366.87,14010.0,0.137,-0.052,10.11,8300.04,1.011,0.0,1000.0,10,0,30,DECLINE,55.7,Tier 4,DECLINE
101836,Madinska & Co Ltd,Madinska & Co Ltd.json,unlabelled,False,False,False,Other,2000.0,27,0,0.0,0.0,0.0,0.0,False,32294.65,8073.66,32108.78,185.87,0.0,0.0,0.006,50.0,8027.2,1.713,-0.5,1000.0,10,0,30,DECLINE,35.4,Tier 4,DECLINE
101792,Muscle Makers Gym Limited Categorized Categorized,Muscle Makers Gym Limited_categorized_categorized.json,unlabelled,False,False,False,Other,6000.0,110,70,3.0,3.0,0.0,0.0,False,127327.45,9794.42,102869.5,24457.95,3270.23,0.026,0.192,4.57,7913.04,0.384,0.03,1000.0,3,0,60,REFER,78.8,Tier 2,SENIOR_REVIEW
101792,Muscle Makers Gym Limited Categorized,Muscle Makers Gym Limited_categorized.json,unlabelled,False,False,False,Other,6000.0,110,70,3.0,3.0,0.0,0.0,False,127327.45,9794.42,102869.5,24457.95,3270.23,0.026,0.192,4.57,7913.04,0.384,0.03,1000.0,3,0,60,REFER,78.8,Tier 2,SENIOR_REVIEW
101810,Four Paws Walking And Training Ltd,Four Paws Walking and Training Ltd App2.json,paid,True,False,False,Other,6000.0,39,77,0.0,1.0,0.0,0.0,False,464425.28,35725.02,434275.54,30149.74,13387.37,0.029,0.065,31.38,33405.81,0.376,0.08,1159.61,3,0,60,REFER,82.2,Tier 2,DECLINE
101516,Crunch Group Ltd,Crunch Group Ltd Transaction Report.json,unlabelled,False,False,False,Other,3000.0,52,69,0.0,6.0,4.0,8175.0,False,23698.89,1974.91,23699.41,-0.52,0.0,0.0,-0.0,10.0,1974.95,0.802,0.33,1000.0,8,0,30,DECLINE,64.8,Tier 3,DECLINE
101514,Made This For You Ltd,Made this for you Ltd Transaction Report.json,unlabelled,False,False,False,Other,10000.0,58,79,0.0,0.0,0.0,0.0,False,92626.07,7125.08,91879.62,746.45,0.0,0.0,0.008,50.0,7067.66,0.869,0.26,1000.0,8,0,30,DECLINE,69.1,Tier 4,DECLINE
101512,Silk Route Import & Export Ltd,silk route import & export ltd.json,unlabelled,False,False,False,Other,10000.0,56,77,0.0,0.0,0.0,0.0,False,504701.97,38823.23,547299.53,-42597.56,27091.87,0.054,-0.084,15.09,42099.96,0.264,0.04,1000.0,3,0,100,APPROVE,75.7,Tier 2,APPROVE
101726,Serenix Ltd,Serenix Ltd Transaction Report.json,unlabelled,False,False,False,Other,6000.0,53,73,1.0,5.0,1.0,285.0,False,30261.22,2521.77,28733.09,1528.13,1760.0,0.058,0.05,50.0,2394.42,1.038,0.33,1000.0,10,0,30,DECLINE,66.8,Tier 4,DECLINE
101509,22Lush Limited,22Lush Limited Transaction Report.json,unlabelled,False,False,False,Other,2000.0,67,0,0.0,0.0,0.0,0.0,False,44456.88,5557.11,42666.14,1790.74,0.0,0.0,0.04,46.59,5333.27,0.348,-0.13,1000.0,3,0,100,APPROVE,58.9,Tier 2,DECLINE
101792,Muscle Makers Gym Limited,Muscle Makers Gym Limited.json,unlabelled,False,False,False,Other,6000.0,110,70,3.0,3.0,0.0,0.0,False,127327.45,9794.42,102869.5,24457.95,3270.23,0.026,0.192,4.57,7913.04,0.384,0.03,1000.0,3,0,60,REFER,78.8,Tier 2,SENIOR_REVIEW
101502,By Old Ltd,By Old Ltd Transaction Report.json,unlabelled,False,False,False,Other,2000.0,31,90,2.0,2.0,3.0,16793.0,False,4228922.83,325301.76,4225941.16,2981.67,895.28,0.0,0.001,50.0,325072.4,1.725,0.5,1000.0,10,0,30,DECLINE,59.3,Tier 4,DECLINE
101507,Mbrb Limited,MBRB Limited Transaction Report.json,unlabelled,False,False,False,Other,8000.0,40,63,11.0,11.0,0.0,0.0,False,158129.19,12163.78,135933.57,22195.62,9090.51,0.057,0.14,5.31,10456.43,0.296,-0.02,1000.0,0,0,100,APPROVE,79.2,Tier 2,APPROVE
101506,Bbd Services Ltd,BBD Services Ltd Transaction Report.json,unlabelled,False,False,False,Other,8000.0,118,75,0.0,0.0,0.0,0.0,False,1855232.59,142710.2,1501267.76,353964.83,0.0,0.0,0.191,5.59,115482.14,1.055,0.27,13614.03,10,0,30,DECLINE,75.7,Tier 4,DECLINE
101503,Ttnd Ltd,TTND Ltd Transaction Report.json,unlabelled,False,False,False,Other,2000.0,50,70,0.0,2.0,1.0,1947.0,False,154202.56,11861.74,177923.2,-23720.64,14730.0,0.096,-0.154,8.57,13686.4,0.451,0.33,1000.0,4,0,60,REFER,74.3,Tier 2,DECLINE
101498,Uteachmi Ltd,Uteachmi Ltd Transaction Report.json,unlabelled,False,False,False,Other,10000.0,66,54,0.0,0.0,1.0,284.0,False,209349.96,16103.84,186922.31,22427.65,10780.0,0.051,0.107,12.22,14378.64,0.794,0.25,1000.0,7,0,30,DECLINE,68.3,Tier 3,DECLINE
101500,Good Geezers Welling Ltd Transaction Limited,Good Geezers Welling Ltd Transaction Limited.json,unlabelled,False,False,False,Other,5000.0,45,72,1.0,2.0,1.0,487.0,False,98520.84,7578.53,97233.78,1287.06,0.0,0.0,0.013,50.0,7479.52,0.4,-0.22,1000.0,4,0,60,REFER,68.7,Tier 2,DECLINE
101807,D&C Couriers Limited,D&C Couriers Limited.json,paid,True,False,False,Other,2000.0,68,0,0.0,0.0,0.0,0.0,False,21661.13,5415.28,13891.5,7769.63,0.0,0.0,0.359,50.0,3472.88,0.55,-0.39,1000.0,5,0,60,REFER,55.2,Tier 2,DECLINE
101495,Mitz Traders Ltd,Mitz Traders Ltd Transaction Report.json,unlabelled,False,False,False,Other,5000.0,31,0,0.0,0.0,0.0,0.0,False,32903.92,4700.56,32873.85,30.07,0.0,0.0,0.001,50.0,4696.26,1.984,-0.5,1000.0,10,0,30,DECLINE,31.5,Tier 4,DECLINE
101493,Apprintable Limited,Apprintable Limited Transaction Report.json,unlabelled,False,False,False,Other,10000.0,132,96,0.0,0.0,0.0,0.0,False,1190351.79,91565.52,920049.8,270301.99,141434.2,0.119,0.227,2.87,70773.06,0.322,-0.07,10396.23,3,0,100,APPROVE,84.9,Tier 2,APPROVE
101478,Besachkarma Limited,Besachkarma Limited.json,unlabelled,False,False,False,Other,9000.0,33,72,0.0,0.0,0.0,0.0,False,139303.39,10715.65,139440.79,-137.4,1940.0,0.014,-0.001,50.0,10726.21,0.441,-0.11,1000.0,4,0,60,REFER,67.5,Tier 2,DECLINE
100196,Kimbo And Sons Ltd,Kimbo and Sons Ltd Transaction Report.json,unlabelled,False,False,False,Other,9000.0,69,95,0.0,0.0,0.0,0.0,False,88117.05,6778.23,97754.35,-9637.3,6750.0,0.077,-0.109,5.38,7519.57,0.378,-0.01,1000.0,3,0,60,REFER,72.4,Tier 2,DECLINE
101574,Hans Lec,Hans-Lec Transaction Report.json,unlabelled,False,False,False,Other,10000.0,216,0,0.0,0.0,0.0,0.0,False,220548.65,16965.28,187472.16,33076.49,12910.99,0.059,0.15,3.62,14420.94,0.821,0.39,1272.17,8,0,30,DECLINE,57.3,Tier 4,DECLINE
101587,Palmcoco Ltd,Palmcoco Ltd Transaction Report.json,unlabelled,False,False,False,Other,3000.0,27,48,0.0,0.0,0.0,0.0,False,52958.41,10591.68,92822.11,-39863.7,50700.0,0.957,-0.753,5.97,18564.42,0.52,-0.22,1000.0,5,0,60,REFER,39.8,Tier 4,DECLINE
101468,Ceiling Suppliers,Ceiling Suppliers Transaction Report.json,unlabelled,False,False,False,Other,10000.0,48,0,0.0,0.0,0.0,0.0,False,82027.55,6835.63,81864.63,162.92,0.0,0.0,0.002,50.0,6822.05,0.622,0.08,1000.0,6,0,60,REFER,56.6,Tier 2,DECLINE
101467,Starks Flooring Ltd,Starks Flooring Ltd Transaction Report.json,unlabelled,False,False,False,Other,3000.0,24,61,0.0,1.0,0.0,0.0,False,48138.87,16046.29,47889.91,248.96,0.0,0.0,0.005,50.0,15963.3,0.138,-0.07,1000.0,0,0,100,APPROVE,74.0,Tier 2,APPROVE
101465,Befirst Constructions Ltd,Befirst Constructions Ltd - Transaction Report.json,unlabelled,False,False,False,Other,2000.0,32,72,0.0,0.0,1.0,265.0,False,114508.29,10409.84,113232.78,1275.51,4789.2,0.042,0.011,18.88,10293.89,0.709,0.31,1000.0,7,0,30,DECLINE,71.1,Tier 3,DECLINE
101464,Hashmis And Bukharis Ltd,Hashmis and Bukharis Ltd.json,unlabelled,False,False,False,Other,10000.0,30,54,7.0,7.0,0.0,0.0,False,17594.22,2199.28,14789.2,2805.02,0.0,0.0,0.159,6.27,1848.65,1.673,0.15,1000.0,10,0,30,DECLINE,57.8,Tier 4,DECLINE
101462,White Canvas Bridal Ltd Transactions,White Canvas Bridal Ltd Transactions.json,unlabelled,False,False,False,Other,10000.0,35,91,0.0,0.0,0.0,0.0,False,145976.74,12164.73,146071.79,-95.05,14463.33,0.099,-0.001,9.95,12172.65,0.481,0.15,1000.0,4,0,60,REFER,79.9,Tier 2,SENIOR_REVIEW
101461,Neu Hair,Neu Hair.json,unlabelled,False,False,False,Other,10000.0,104,78,4.0,4.0,0.0,0.0,False,248190.94,19091.61,222042.87,26148.07,8730.0,0.035,0.105,7.34,17080.22,0.453,0.04,1005.7,4,0,60,REFER,78.5,Tier 2,SENIOR_REVIEW
100251,Cs Sport,CS Sport.json,unlabelled,False,False,False,Other,6000.0,37,86,0.0,0.0,0.0,0.0,False,165051.09,12696.24,167385.58,-2334.49,31757.19,0.192,-0.014,5.53,12875.81,0.54,0.06,1000.0,5,0,60,REFER,75.5,Tier 2,DECLINE
101458,Smiths Trades Limited,Smiths Trades Limited.json,unlabelled,False,False,False,Other,10000.0,85,68,0.0,0.0,0.0,0.0,False,136275.23,10482.71,102864.16,33411.07,40024.89,0.294,0.245,2.41,7912.63,0.459,0.13,1285.04,4,0,60,REFER,81.8,Tier 2,DECLINE
101459,The Gangway Sheringham Limited,The Gangway Sheringham Limited.json,unlabelled,False,False,False,Other,10000.0,58,88,1.0,1.0,0.0,0.0,False,655082.39,50390.95,729217.45,-74135.06,92420.0,0.141,-0.113,24.11,56093.65,0.274,0.04,1000.0,3,0,100,APPROVE,78.4,Tier 2,APPROVE
101457,Star Marketing Solutions Ltd,Star Marketing Solutions Ltd.json,unlabelled,False,False,False,Other,2000.0,111,80,0.0,1.0,0.0,0.0,False,53953.81,17984.6,45604.03,8349.78,0.0,0.0,0.155,7.25,15201.34,0.229,-0.01,1391.63,0,0,100,APPROVE,82.4,Tier 2,APPROVE
101654,Bedew Skin Ltd,Bedew Skin Ltd.json,unlabelled,False,False,False,Other,3000.0,65,72,2.0,2.0,0.0,0.0,False,158663.1,12204.85,179162.38,-20499.28,51126.6,0.322,-0.129,3.35,13781.72,0.533,0.02,1000.0,5,0,60,REFER,67.3,Tier 2,DECLINE
101454,Ratz Vintage Clothing Ltd,Ratz Vintage Clothing Ltd.json,unlabelled,False,False,False,Other,3000.0,24,88,0.0,0.0,0.0,0.0,False,22299.21,5574.8,39220.49,-16921.28,25001.0,1.121,-0.759,50.0,9805.12,0.784,0.5,1000.0,7,0,30,DECLINE,54.5,Tier 3,DECLINE
101453,Standout Aesthetics Limited,Standout Aesthetics Limited.json,unlabelled,False,False,False,Other,2000.0,38,82,0.0,0.0,0.0,0.0,False,193434.89,14879.61,160882.84,32552.05,0.0,0.0,0.168,5.98,12375.6,0.517,0.04,1252.0,5,0,60,REFER,77.0,Tier 2,DECLINE
101452,Suede Hosting Ltd,Suede Hosting Ltd.json,unlabelled,False,False,False,Other,5000.0,54,72,0.0,1.0,1.0,10059.0,False,81226.62,6248.2,83656.39,-2429.77,13771.5,0.17,-0.03,8.38,6435.11,1.035,0.3,1000.0,10,0,30,DECLINE,62.2,Tier 4,DECLINE
101450,Go Commercial Finance Ltd,Go Commercial Finance Ltd.json,unlabelled,False,False,False,Other,2000.0,154,83,3.0,4.0,3.0,13375.0,False,199122.76,15317.14,191762.18,7360.58,21925.67,0.11,0.037,6.33,14750.94,0.851,0.4,1000.0,8,0,30,DECLINE,70.5,Tier 4,DECLINE
101449,Future Analytics Ltd,Future Analytics Ltd.json,unlabelled,False,False,False,Other,10000.0,43,90,0.0,0.0,0.0,0.0,False,114705.13,9558.76,120376.84,-5671.71,14000.0,0.122,-0.049,3.35,10031.4,0.579,-0.11,1000.0,5,0,60,REFER,64.9,Tier 2,DECLINE
101448,Deli Ice Limited,Deli Ice Limited.json,unlabelled,False,False,False,Other,2000.0,80,0,0.0,0.0,0.0,0.0,False,22177.14,1705.93,21884.16,292.98,0.0,0.0,0.013,50.0,1683.4,0.351,0.05,1000.0,3,0,60,REFER,63.6,Tier 2,DECLINE
101446,Furfamilyfair Ltd,Furfamilyfair Ltd.json,unlabelled,False,False,False,Other,2000.0,26,77,0.0,0.0,0.0,0.0,False,81796.81,6292.06,49942.26,31854.55,300.0,0.004,0.389,2.52,3841.71,2.0,-0.06,1225.18,10,0,30,DECLINE,50.1,Tier 4,DECLINE
101445,T & L Hurley Ltd,T & L Hurley Ltd.json,unlabelled,False,False,False,Other,2000.0,59,86,0.0,0.0,0.0,0.0,False,35916.39,2762.8,32975.65,2940.74,0.0,0.0,0.082,12.16,2536.59,1.375,0.31,1000.0,10,0,30,DECLINE,67.7,Tier 4,DECLINE
101442,Marvel Heating & Renewable Energy Ltd,Marvel Heating & REnewable Energy Ltd.json,unlabelled,False,False,False,Other,10000.0,99,71,0.0,0.0,0.0,0.0,False,3242063.38,249389.49,5453054.52,-2210991.14,2212079.9,0.682,-0.682,8.49,419465.73,0.248,-0.03,1000.0,3,0,100,APPROVE,57.3,Tier 2,CONDITIONAL_APPROVE
101440,Strikeclub Ltd,STRIKECLUB_LTD-.json,unlabelled,False,False,False,Other,6000.0,76,78,0.0,0.0,0.0,0.0,False,128706.54,9900.5,109634.43,19072.11,10265.25,0.08,0.148,3.93,8433.42,1.295,-0.25,1000.0,10,0,30,DECLINE,58.8,Tier 4,DECLINE
101437,Techara Limited,TECHARA_LIMITED.json,unlabelled,False,False,False,Other,7000.0,34,53,2.0,6.0,0.0,0.0,False,51964.31,3997.25,64301.58,-12337.27,12347.52,0.238,-0.237,50.0,4946.28,1.052,0.1,1000.0,10,0,30,DECLINE,52.1,Tier 4,DECLINE
101436,Get Outside Events Limited,Get Outside Events Limited.json,unlabelled,False,False,False,Other,10000.0,34,87,0.0,0.0,0.0,0.0,False,122472.08,11133.83,93358.56,29113.52,0.0,0.0,0.238,2.24,8487.14,1.04,0.39,1323.34,10,0,30,DECLINE,71.1,Tier 4,DECLINE
101435,Sady Cs Ltd,Sady cs Ltd .json,unlabelled,False,False,False,Other,10000.0,31,91,0.0,0.0,0.0,0.0,False,26299.3,2629.93,22562.26,3737.04,500.0,0.019,0.142,8.67,2256.23,0.796,-0.02,1000.0,7,0,30,DECLINE,67.5,Tier 3,DECLINE
101434,Deluxe Lounge,Deluxe Lounge.json,unlabelled,False,False,False,Other,7000.0,28,58,0.0,0.0,1.0,843.0,False,103697.92,7976.76,106232.28,-2534.36,8250.0,0.08,-0.024,13.2,8171.71,0.571,0.17,1000.0,5,0,60,REFER,69.6,Tier 2,DECLINE
101430,Moviescape Ltd,Moviescape Ltd.json,unlabelled,False,False,False,Other,10000.0,108,89,0.0,1.0,0.0,0.0,False,220523.72,16963.36,229769.53,-9245.81,400.0,0.002,-0.042,50.0,17674.58,0.349,-0.01,1000.0,3,0,100,APPROVE,72.7,Tier 2,APPROVE
101427,Weird Inc Ltd,Weird Inc Ltd .json,unlabelled,False,False,False,Other,3000.0,48,0,0.0,0.0,0.0,0.0,False,25699.03,1976.85,30754.76,-5055.73,4362.71,0.17,-0.197,3.16,2365.75,0.671,-0.24,1000.0,6,0,60,REFER,43.1,Tier 4,DECLINE
101425,Hursley Childcare Ltd,Hursley Childcare Ltd.json,unlabelled,False,False,False,Other,10000.0,80,79,0.0,0.0,0.0,0.0,False,1367754.74,105211.9,1358330.94,9423.8,71150.0,0.052,0.007,12.76,104487.0,0.506,-0.1,1000.0,5,0,60,REFER,66.9,Tier 2,DECLINE
101424,Accounted Ltd,Accounted Ltd.json,unlabelled,False,False,False,Other,5000.0,45,33,5.0,8.0,0.0,0.0,False,66259.82,7362.2,63936.03,2323.79,808.59,0.012,0.035,19.89,7104.0,0.811,0.02,1000.0,8,0,30,DECLINE,53.0,Tier 4,DECLINE
100182,Flight Training Essex Ltd,Flight Training Essex ltd.json,unlabelled,False,False,False,Other,10000.0,33,84,0.0,1.0,0.0,0.0,False,6954.68,534.98,8066.26,-1111.58,0.0,0.0,-0.16,2.93,620.48,1.279,0.5,1000.0,10,0,30,DECLINE,61.1,Tier 4,DECLINE
101422,Advanced Automotive Performance Ltd,Advanced Automotive Performance Ltd.json,unlabelled,False,False,False,Other,10000.0,149,81,1.0,1.0,0.0,0.0,False,395692.13,30437.86,440535.22,-44843.09,47502.8,0.12,-0.113,6.88,33887.32,0.539,0.03,1000.0,5,0,60,REFER,70.8,Tier 2,DECLINE
101549,The Gluten Free World Ltd,The Gluten Free World Ltd.json,unlabelled,False,False,False,Other,3000.0,48,34,4.0,11.0,0.0,0.0,False,37602.24,2892.48,55789.97,-18187.73,22144.92,0.589,-0.484,5.53,4291.54,0.514,0.07,1000.0,5,0,60,REFER,49.9,Tier 4,DECLINE
101810,Four Paws Walking And Training Ltd,Four Paws Walking and Training Ltd.json,unlabelled,False,False,False,Other,6000.0,39,77,0.0,1.0,0.0,0.0,False,427027.91,32848.3,407059.71,19968.2,5999.84,0.014,0.047,34.68,31312.29,0.377,0.09,1000.0,3,0,60,REFER,81.1,Tier 2,DECLINE
101419,Beforethefall,Beforethefall.json,unlabelled,False,False,False,Other,4000.0,27,86,1.0,1.0,0.0,0.0,False,80104.71,6161.9,98335.59,-18230.88,19707.3,0.246,-0.228,50.0,7564.28,0.622,0.07,1000.0,6,0,60,REFER,67.4,Tier 2,DECLINE
100422,Dlc Lighting Ltd,DLC Lighting Ltd.json,unlabelled,False,False,False,Other,4000.0,142,71,0.0,0.0,0.0,0.0,False,104265.8,8020.45,93125.86,11139.94,16620.0,0.159,0.107,2.97,7163.53,0.453,-0.1,1000.0,4,0,60,REFER,69.1,Tier 2,DECLINE
100158,Ylk Group Ltd,YLK GROUP LTD.json,unlabelled,False,False,False,Other,2000.0,52,78,2.0,8.0,0.0,0.0,False,4569.13,1523.04,4929.86,-360.73,0.0,0.0,-0.079,10.0,1643.29,0.699,-0.5,1000.0,6,0,60,REFER,61.5,Tier 2,DECLINE
